,TF_ID,Family_ID,TSource_ID,Motif_ID,MSource_ID,DBID,TF_Name,TF_Species,TF_Status,Family_Name,DBDs,DBD_Count,Cutoff,DBID.1,Motif_Type,MSource_Identifier,MSource_Type,MSource_Author,MSource_Year,PMID,MSource_Version,SR_Model,SR_NoThreshold,TfSource_Name,TfSource_URL,TfSource_Year,TfSource_Month,TfSource_Day
2151,T095241_2.00,F135_2.00,TS12_2.00,M07678_2.00,MS03_2.00,ENSG00000186020,ZNF529,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF529.MEME.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2152,T095242_2.00,F135_2.00,TS12_2.00,M07679_2.00,MS03_2.00,ENSG00000186026,ZNF284,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF284.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2153,T095243_2.00,F135_2.00,TS12_2.00,M08364_2.00,MS52_2.00,ENSG00000186130,ZBTB6,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,Q15916.MEME,ChIP-seq,Schmitges2016,ChIP-seq,Schmitges,2016,27852650,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2154,T095243_2.00,F135_2.00,TS12_2.00,M08940_2.00,MS27_2.00,ENSG00000186130,ZBTB6,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZBTB6_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2155,T095243_2.00,F135_2.00,TS12_2.00,M10307_2.00,MS59_2.00,ENSG00000186130,ZBTB6,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,V$ZID_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2156,T095244_2.00,F135_2.00,TS12_2.00,M07680_2.00,MS03_2.00,ENSG00000186230,ZNF749,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF749.RCADE.ReprocessedData,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2157,T095245_2.00,F135_2.00,TS12_2.00,M07681_2.00,MS03_2.00,ENSG00000186272,ZNF17,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF17.RCADE.ReprocessedData,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2158,T095246_2.00,F135_2.00,TS12_2.00,M07682_2.00,MS03_2.00,ENSG00000186300,ZNF555,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF555.MEME.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2159,T095247_2.00,F135_2.00,TS12_2.00,M07683_2.00,MS03_2.00,ENSG00000186376,ZNF75D,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF75D.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2160,T095248_2.00,F135_2.00,TS12_2.00,M04609_2.00,MS62_2.00,ENSG00000186446,ZNF501,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF501_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2161,T095248_2.00,F135_2.00,TS12_2.00,M04610_2.00,MS62_2.00,ENSG00000186446,ZNF501,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF501_FL_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2162,T095249_2.00,F135_2.00,TS12_2.00,M07684_2.00,MS03_2.00,ENSG00000186448,ZNF197,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF197.RCADE.ReprocessedData,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2163,T095250_2.00,F135_2.00,TS12_2.00,M04611_2.00,MS62_2.00,ENSG00000186496,ZNF396,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF396_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2164,T095250_2.00,F135_2.00,TS12_2.00,M04612_2.00,MS62_2.00,ENSG00000186496,ZNF396,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF396_FL_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2165,T095251_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000186660,ZFP91,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2166,T095252_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000186777,ZNF732,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2167,T095253_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000186812,ZNF397,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2168,T095254_2.00,F135_2.00,TS12_2.00,M08365_2.00,MS52_2.00,ENSG00000186814,ZSCAN30,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,Q86W11_1-5.RCADE,ChIP-seq,Schmitges2016,ChIP-seq,Schmitges,2016,27852650,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2169,T095255_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000186918,ZNF395,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2170,T095256_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000187187,ZNF546,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2171,T095257_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000187607,ZNF286A,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2172,T095258_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000187626,ZKSCAN4,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2173,T095259_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000187792,ZNF70,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2174,T095260_2.00,F135_2.00,TS12_2.00,M07685_2.00,MS03_2.00,ENSG00000187801,ZFP69B,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZFP69B.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2175,T095261_2.00,F135_2.00,TS12_2.00,M07686_2.00,MS03_2.00,ENSG00000187815,ZFP69,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZFP69.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2176,T095262_2.00,F135_2.00,TS12_2.00,M04613_2.00,MS62_2.00,ENSG00000187987,ZSCAN23,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZSCAN23_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2177,T095262_2.00,F135_2.00,TS12_2.00,M04614_2.00,MS62_2.00,ENSG00000187987,ZSCAN23,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZSCAN23_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2178,T095263_2.00,F135_2.00,TS12_2.00,M08366_2.00,MS52_2.00,ENSG00000188033,ZNF490,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,Q9ULM2.MEME,ChIP-seq,Schmitges2016,ChIP-seq,Schmitges,2016,27852650,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2179,T095263_2.00,F135_2.00,TS12_2.00,M08941_2.00,MS27_2.00,ENSG00000188033,ZNF490,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZN490_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2180,T095264_2.00,F135_2.00,TS12_2.00,M07687_2.00,MS03_2.00,ENSG00000188171,ZNF626,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF626.RCADE.ReprocessedData,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2181,T095265_2.00,F135_2.00,TS12_2.00,M07688_2.00,MS03_2.00,ENSG00000188227,ZNF793,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF793.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2182,T095266_2.00,F135_2.00,TS12_2.00,M07689_2.00,MS03_2.00,ENSG00000188283,ZNF383,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF383.RCADE.ReprocessedData,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2183,T095267_2.00,F135_2.00,TS12_2.00,M07690_2.00,MS03_2.00,ENSG00000188295,ZNF669,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF669.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2184,T095267_2.00,F135_2.00,TS12_2.00,M08262_2.00,MS43_2.00,ENSG00000188295,ZNF669,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF669,ChIP-seq,Najafabadi2015b,ChIP-seq,Najafabadi,2015b,25690854,,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2185,T095267_2.00,F135_2.00,TS12_2.00,M08367_2.00,MS52_2.00,ENSG00000188295,ZNF669,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,Q96BR6_1-9.RCADE,ChIP-seq,Schmitges2016,ChIP-seq,Schmitges,2016,27852650,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2186,T095268_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000188321,ZNF559,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2187,T095269_2.00,F135_2.00,TS12_2.00,M04615_2.00,MS62_2.00,ENSG00000188629,ZNF177,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF177_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2188,T095269_2.00,F135_2.00,TS12_2.00,M04616_2.00,MS62_2.00,ENSG00000188629,ZNF177,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF177_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2189,T095270_2.00,F135_2.00,TS12_2.00,M07691_2.00,MS03_2.00,ENSG00000188785,ZNF548,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF548.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2190,T095271_2.00,F135_2.00,TS12_2.00,M02922_2.00,MS33_2.00,ENSG00000188786,MTF1,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,MTF1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2191,T095271_2.00,F135_2.00,TS12_2.00,M04617_2.00,MS62_2.00,ENSG00000188786,MTF1,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,MTF1_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2192,T095271_2.00,F135_2.00,TS12_2.00,M04618_2.00,MS62_2.00,ENSG00000188786,MTF1,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,MTF1_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2193,T095271_2.00,F135_2.00,TS12_2.00,M08942_2.00,MS27_2.00,ENSG00000188786,MTF1,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,MTF1_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2194,T095271_2.00,F135_2.00,TS12_2.00,M10308_2.00,MS59_2.00,ENSG00000188786,MTF1,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,V$MTF1_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2195,T095271_2.00,F135_2.00,TS12_2.00,M10309_2.00,MS59_2.00,ENSG00000188786,MTF1,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,V$MTF1_02,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2196,T095271_2.00,F135_2.00,TS12_2.00,M10310_2.00,MS59_2.00,ENSG00000188786,MTF1,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,V$MTF1_Q4,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2197,T095271_2.00,F135_2.00,TS12_2.00,M10311_2.00,MS59_2.00,ENSG00000188786,MTF1,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,V$MTF1_Q5,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2198,T095272_2.00,F135_2.00,TS12_2.00,M08368_2.00,MS52_2.00,ENSG00000188868,ZNF563,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,Q8TA94_6-11.RCADE,ChIP-seq,Schmitges2016,ChIP-seq,Schmitges,2016,27852650,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2199,T095272_2.00,F135_2.00,TS12_2.00,M08943_2.00,MS27_2.00,ENSG00000188868,ZNF563,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZN563_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2200,T095273_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000188994,ZNF292,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2201,T095274_2.00,F135_2.00,TS12_2.00,M07692_2.00,MS03_2.00,ENSG00000189042,ZNF567,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF567.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2202,T095275_2.00,F135_2.00,TS12_2.00,M03682_2.00,MS45_2.00,ENSG00000189120,SP6,Homo_sapiens,I,C2H2 ZF,zf-C2H2,1,0.7554544955391291,Sp1_1,SELEX,Nitta2015,SELEX,Nitta,2015,25779349,,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2203,T095276_2.00,F135_2.00,TS12_2.00,M07693_2.00,MS03_2.00,ENSG00000189144,ZNF573,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF573.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2204,T095277_2.00,F135_2.00,TS12_2.00,M07694_2.00,MS03_2.00,ENSG00000189164,ZNF527,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF527.RCADE.ReprocessedData,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2205,T095278_2.00,F135_2.00,TS12_2.00,M07695_2.00,MS03_2.00,ENSG00000189180,ZNF33A,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF33A.RCADE.ReprocessedData,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2206,T095278_2.00,F135_2.00,TS12_2.00,M08263_2.00,MS43_2.00,ENSG00000189180,ZNF33A,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF33A,ChIP-seq,Najafabadi2015b,ChIP-seq,Najafabadi,2015b,25690854,,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2207,T095278_2.00,F135_2.00,TS12_2.00,M08369_2.00,MS52_2.00,ENSG00000189180,ZNF33A,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,Q06730_2-4.RCADE,ChIP-seq,Schmitges2016,ChIP-seq,Schmitges,2016,27852650,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2208,T095279_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000189190,ZNF600,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2209,T095280_2.00,F135_2.00,TS12_2.00,M02923_2.00,MS33_2.00,ENSG00000189298,ZKSCAN3,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF306_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2210,T095280_2.00,F135_2.00,TS12_2.00,M07696_2.00,MS03_2.00,ENSG00000189298,ZKSCAN3,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZKSCAN3.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2211,T095281_2.00,F135_2.00,TS12_2.00,M10312_2.00,MS59_2.00,ENSG00000189420,ZFP92,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,V$ZFP92_02,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2212,T095282_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000196081,ZNF724,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2213,T095283_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000196109,ZNF676,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2214,T095284_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000196110,ZNF699,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2215,T095285_2.00,F135_2.00,TS12_2.00,M04619_2.00,MS62_2.00,ENSG00000196150,ZNF250,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF250_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2216,T095285_2.00,F135_2.00,TS12_2.00,M04620_2.00,MS62_2.00,ENSG00000196150,ZNF250,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF250_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2217,T095285_2.00,F135_2.00,TS12_2.00,M08264_2.00,MS43_2.00,ENSG00000196150,ZNF250,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF250,ChIP-seq,Najafabadi2015b,ChIP-seq,Najafabadi,2015b,25690854,,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2218,T095285_2.00,F135_2.00,TS12_2.00,M08370_2.00,MS52_2.00,ENSG00000196150,ZNF250,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,P15622_1-3.RCADE,ChIP-seq,Schmitges2016,ChIP-seq,Schmitges,2016,27852650,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2219,T095285_2.00,F135_2.00,TS12_2.00,M08944_2.00,MS27_2.00,ENSG00000196150,ZNF250,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZN250_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2220,T095286_2.00,F135_2.00,TS12_2.00,M07697_2.00,MS03_2.00,ENSG00000196152,ZNF79,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF79.RCADE.ReprocessedData,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2221,T095287_2.00,F135_2.00,TS12_2.00,M07698_2.00,MS03_2.00,ENSG00000196172,ZNF681,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF681.RCADE.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2222,T095288_2.00,F135_2.00,TS12_2.00,M07699_2.00,MS03_2.00,ENSG00000196214,ZNF766,Homo_sapiens,D,C2H2 ZF,zf-C2H2,1,0.7554544955391291,ZNF766.MEME.OriginalMapping,ChIP-seq+ChIP-exo,Barazandeh2018,ChIP-seq_and_ChIP-exo,Barazandeh,2018,29146583,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2223,T095289_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000196247,ZNF107,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2224,T095290_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000196263,ZNF471,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
2225,T095291_2.00,F135_2.00,TS12_2.00,.,.,ENSG00000196267,ZNF836,Homo_sapiens,N,C2H2 ZF,zf-C2H2,1,0.7554544955391291,.,.,.,.,.,.,.,.,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
